project,build_tool,name,category
STAMP-project_dspot,maven,org.apache.maven.plugins:maven-compiler-plugin,native
STAMP-project_dspot,maven,org.apache.maven.plugins:maven-compiler-plugin,native
STAMP-project_dspot,maven,org.apache.maven.plugins:maven-compiler-plugin,native
STAMP-project_dspot,maven,org.apache.maven.plugins:maven-compiler-plugin,native
STAMP-project_dspot,maven,org.apache.maven.plugins:maven-plugin-plugin,native
STAMP-project_dspot,maven,fr.inria.gforge.spoon:spoon-maven-plugin,external
STAMP-project_dspot,maven,org.apache.maven.plugins:maven-compiler-plugin,native
STAMP-project_dspot,maven,eu.stamp-project:dspot-maven,external
STAMP-project_dspot,maven,org.apache.maven.plugins:maven-checkstyle-plugin,native
STAMP-project_dspot,maven,org.apache.maven.plugins:maven-compiler-plugin,native
STAMP-project_dspot,maven,org.jacoco:jacoco-maven-plugin,external
STAMP-project_dspot,maven,org.apache.maven.plugins:maven-compiler-plugin,native
STAMP-project_dspot,maven,org.apache.maven.plugins:maven-compiler-plugin,native
STAMP-project_dspot,maven,org.apache.maven.plugins:maven-compiler-plugin,native
STAMP-project_dspot,maven,org.apache.maven.plugins:maven-surefire-plugin,native
STAMP-project_dspot,maven,org.apache.maven.plugins:maven-surefire-plugin,native
STAMP-project_dspot,maven,org.apache.maven.plugins:maven-compiler-plugin,native
STAMP-project_dspot,maven,org.apache.maven.plugins:maven-deploy-plugin,native
STAMP-project_dspot,maven,org.apache.maven.plugins:maven-javadoc-plugin,native
STAMP-project_dspot,maven,org.sonatype.plugins:nexus-staging-maven-plugin,external
STAMP-project_dspot,maven,org.apache.maven.plugins:maven-compiler-plugin,native
STAMP-project_dspot,maven,org.apache.maven.plugins:maven-surefire-plugin,native
authorjapps_zerocode,maven,org.apache.maven.plugins:maven-compiler-plugin,native
authorjapps_zerocode,maven,org.apache.maven.plugins:maven-surefire-plugin,native
authorjapps_zerocode,maven,org.apache.maven.plugins:maven-compiler-plugin,native
authorjapps_zerocode,maven,org.apache.maven.plugins:maven-surefire-plugin,native
authorjapps_zerocode,maven,org.apache.maven.plugins:maven-compiler-plugin,native
authorjapps_zerocode,maven,org.apache.maven.plugins:maven-surefire-plugin,native
authorjapps_zerocode,maven,com.github.os72:protoc-jar-maven-plugin,external
bytedeco_javacpp,maven,org.moditect:moditect-maven-plugin,external
bytedeco_javacpp,maven,org.sonatype.plugins:nexus-staging-maven-plugin,external
bytedeco_javacpp,maven,org.apache.maven.plugins:maven-plugin-plugin,native
bytedeco_javacpp,maven,org.moditect:moditect-maven-plugin,external
bytedeco_javacpp,maven,org.sonatype.plugins:nexus-staging-maven-plugin,external
bytedeco_javacpp,maven,biz.aQute.bnd:bnd-maven-plugin,external
bytedeco_javacpp,maven,biz.aQute.bnd:bnd-baseline-maven-plugin,external
bytedeco_javacpp,maven,${project.groupId}:javacpp,external
bytedeco_javacpp,maven,biz.aQute.bnd:bnd-maven-plugin,external
bytedeco_javacpp,maven,biz.aQute.bnd:bnd-testing-maven-plugin,external
astamuse_asta4d,maven,org.apache.maven.plugins:maven-surefire-plugin,native
astamuse_asta4d,maven,org.apache.maven.plugins:maven-site-plugin,native
astamuse_asta4d,maven,org.codehaus.mojo:cobertura-maven-plugin,external
astamuse_asta4d,maven,org.apache.maven.plugins:maven-surefire-report-plugin,native
astamuse_asta4d,maven,org.apache.maven.plugins:maven-deploy-plugin,native
astamuse_asta4d,maven,org.apache.maven.plugins:maven-resources-plugin,native
astamuse_asta4d,maven,org.codehaus.mojo:cobertura-maven-plugin,external
astamuse_asta4d,maven,org.codehaus.mojo:cobertura-maven-plugin,external
astamuse_asta4d,maven,org.apache.maven.plugins:maven-compiler-plugin,native
astamuse_asta4d,maven,org.apache.maven.plugins:maven-jar-plugin,native
astamuse_asta4d,maven,org.apache.maven.plugins:maven-javadoc-plugin,native
astamuse_asta4d,maven,org.apache.maven.plugins:maven-source-plugin,native
astamuse_asta4d,maven,org.apache.maven.plugins:maven-gpg-plugin,native
astamuse_asta4d,maven,org.codehaus.mojo:versions-maven-plugin,external
astamuse_asta4d,maven,org.apache.maven.plugins:maven-project-info-reports-plugin,native
astamuse_asta4d,maven,org.codehaus.mojo:cobertura-maven-plugin,external
astamuse_asta4d,maven,org.codehaus.mojo:build-helper-maven-plugin,external
astamuse_asta4d,maven,org.apache.maven.plugins:maven-jar-plugin,native
astamuse_asta4d,maven,org.apache.maven.plugins:maven-surefire-plugin,native
astamuse_asta4d,maven,org.apache.maven.plugins:maven-site-plugin,native
astamuse_asta4d,maven,org.codehaus.mojo:cobertura-maven-plugin,external
astamuse_asta4d,maven,org.apache.maven.plugins:maven-surefire-report-plugin,native
astamuse_asta4d,maven,org.apache.maven.plugins:maven-compiler-plugin,native
astamuse_asta4d,maven,org.eclipse.jetty:jetty-maven-plugin,external
astamuse_asta4d,maven,org.apache.maven.plugins:maven-deploy-plugin,native
astamuse_asta4d,maven,org.apache.maven.plugins:maven-archetype-plugin,native
astamuse_asta4d,maven,com.agilejava.docbkx:docbkx-maven-plugin,external
astamuse_asta4d,maven,org.apache.maven.plugins:maven-deploy-plugin,native
tigase_siskin-im,maven,com.mycila:license-maven-plugin,external
apache_ambari,maven,org.codehaus.mojo:build-helper-maven-plugin,external
apache_ambari,maven,org.apache.maven.plugins:maven-surefire-plugin,native
apache_ambari,maven,org.codehaus.mojo:exec-maven-plugin,external
apache_ambari,maven,org.codehaus.mojo:properties-maven-plugin,external
apache_ambari,maven,org.codehaus.mojo:rpm-maven-plugin,external
apache_ambari,maven,org.vafer:jdeb,external
apache_ambari,maven,org.apache.maven.plugins:maven-shade-plugin,native
apache_ambari,maven,com.coderplus.maven.plugins:copy-rename-maven-plugin,external
apache_ambari,maven,org.apache.rat:apache-rat-plugin,external
apache_ambari,maven,org.codehaus.mojo:buildnumber-maven-plugin,external
apache_ambari,maven,org.codehaus.mojo:build-helper-maven-plugin,external
apache_ambari,maven,org.codehaus.mojo:rpm-maven-plugin,external
apache_ambari,maven,com.github.eirslett:frontend-maven-plugin,external
apache_ambari,maven,org.codehaus.mojo:exec-maven-plugin,external
apache_ambari,maven,org.apache.maven.plugins:maven-antrun-plugin,native
apache_ambari,maven,org.apache.rat:apache-rat-plugin,external
apache_ambari,maven,org.vafer:jdeb,external
apache_ambari,maven,org.vafer:jdeb,external
apache_ambari,maven,org.apache.maven.plugins:maven-surefire-plugin,native
apache_ambari,maven,org.apache.maven.plugins:maven-failsafe-plugin,native
apache_ambari,maven,org.apache.rat:apache-rat-plugin,external
apache_ambari,maven,org.codehaus.mojo:build-helper-maven-plugin,external
apache_ambari,maven,com.github.eirslett:frontend-maven-plugin,external
apache_ambari,maven,org.codehaus.mojo:exec-maven-plugin,external
apache_ambari,maven,org.vafer:jdeb,external
apache_ambari,maven,org.apache.rat:apache-rat-plugin,external
apache_ambari,maven,org.codehaus.mojo:build-helper-maven-plugin,external
apache_ambari,maven,org.apache.maven.plugins:maven-compiler-plugin,native
apache_ambari,maven,org.codehaus.mojo:rpm-maven-plugin,external
apache_ambari,maven,org.apache.rat:apache-rat-plugin,external
apache_ambari,maven,org.vafer:jdeb,external
apache_ambari,maven,org.apache.maven.plugins:maven-clean-plugin,native
apache_ambari,maven,org.codehaus.mojo:flatten-maven-plugin,external
apache_ambari,maven,org.apache.maven.plugins:maven-enforcer-plugin,native
apache_ambari,maven,org.apache.rat:apache-rat-plugin,external
apache_ambari,maven,org.codehaus.mojo:rpm-maven-plugin,external
apache_ambari,maven,org.apache.maven.plugins:maven-dependency-plugin,native
apache_ambari,maven,org.codehaus.mojo:rpm-maven-plugin,external
apache_ambari,maven,org.mortbay.jetty:jetty-maven-plugin,external
apache_ambari,maven,org.codehaus.mojo:rpm-maven-plugin,external
apache_ambari,maven,org.apache.maven.plugins:maven-shade-plugin,native
apache_ambari,maven,org.codehaus.mojo:build-helper-maven-plugin,external
apache_ambari,maven,org.apache.rat:apache-rat-plugin,external
apache_ambari,maven,org.codehaus.mojo:rpm-maven-plugin,external
apache_ambari,maven,org.vafer:jdeb,external
apache_ambari,maven,org.codehaus.mojo:build-helper-maven-plugin,external
apache_ambari,maven,org.codehaus.mojo:buildnumber-maven-plugin,external
apache_ambari,maven,org.codehaus.mojo:build-helper-maven-plugin,external
apache_ambari,maven,org.codehaus.mojo:exec-maven-plugin,external
apache_ambari,maven,org.codehaus.mojo:build-helper-maven-plugin,external
apache_ambari,maven,org.apache.maven.plugins:maven-dependency-plugin,native
apache_ambari,maven,org.apache.maven.plugins:maven-surefire-plugin,native
apache_ambari,maven,org.apache.maven.plugins:maven-clean-plugin,native
apache_ambari,maven,com.github.eirslett:frontend-maven-plugin,external
apache_ambari,maven,org.codehaus.mojo:exec-maven-plugin,external
apache_ambari,maven,org.apache.maven.plugins:maven-compiler-plugin,native
apache_ambari,maven,org.vafer:jdeb,external
apache_ambari,maven,org.apache.maven.plugins:maven-clean-plugin,native
apache_ambari,maven,com.github.eirslett:frontend-maven-plugin,external
apache_ambari,maven,org.codehaus.mojo:exec-maven-plugin,external
apache_ambari,maven,org.apache.maven.plugins:maven-compiler-plugin,native
apache_ambari,maven,com.github.eirslett:frontend-maven-plugin,external
apache_ambari,maven,org.codehaus.mojo:exec-maven-plugin,external
apache_ambari,maven,org.apache.maven.plugins:maven-compiler-plugin,native
apache_ambari,maven,org.apache.maven.plugins:maven-war-plugin,native
apache_ambari,maven,org.eclipse.jetty:jetty-maven-plugin,external
apache_ambari,maven,org.apache.rat:apache-rat-plugin,external
apache_ambari,maven,org.codehaus.mojo:rpm-maven-plugin,external
apache_ambari,maven,org.vafer:jdeb,external
apache_ambari,maven,org.apache.maven.plugins:maven-clean-plugin,native
apache_ambari,maven,com.github.eirslett:frontend-maven-plugin,external
apache_ambari,maven,org.codehaus.mojo:exec-maven-plugin,external
apache_ambari,maven,org.vafer:jdeb,external
apache_ambari,maven,org.apache.maven.plugins:maven-clean-plugin,native
apache_ambari,maven,com.github.eirslett:frontend-maven-plugin,external
apache_ambari,maven,org.codehaus.mojo:exec-maven-plugin,external
apache_ambari,maven,org.vafer:jdeb,external
apache_ambari,maven,org.codehaus.mojo:rpm-maven-plugin,external
apache_ambari,maven,org.vafer:jdeb,external
apache_ambari,maven,org.apache.rat:apache-rat-plugin,external
apache_ambari,maven,org.apache.maven.plugins:maven-surefire-plugin,native
apache_ambari,maven,org.codehaus.mojo:build-helper-maven-plugin,external
apache_ambari,maven,org.apache.maven.plugins:maven-checkstyle-plugin,native
apache_ambari,maven,org.vafer:jdeb,external
apache_ambari,maven,org.codehaus.mojo:rpm-maven-plugin,external
apache_ambari,maven,org.apache.maven.plugins:maven-checkstyle-plugin,native
apache_ambari,maven,org.codehaus.mojo:rpm-maven-plugin,external
apache_ambari,maven,org.vafer:jdeb,external
apache_ambari,maven,org.apache.rat:apache-rat-plugin,external
apache_ambari,maven,org.codehaus.mojo:build-helper-maven-plugin,external
apache_ambari,maven,org.vafer:jdeb,external
apache_ambari,maven,org.apache.rat:apache-rat-plugin,external
apache_ambari,maven,org.codehaus.mojo:rpm-maven-plugin,external
apache_ambari,maven,org.codehaus.mojo:rpm-maven-plugin,external
apache_ambari,maven,org.codehaus.mojo:rpm-maven-plugin,external
apache_ambari,maven,org.apache.rat:apache-rat-plugin,external
apache_ambari,maven,org.codehaus.mojo:rpm-maven-plugin,external
apache_ambari,maven,org.codehaus.mojo:rpm-maven-plugin,external
apache_ambari,maven,org.codehaus.mojo:rpm-maven-plugin,external
apache_ambari,maven,org.codehaus.mojo:rpm-maven-plugin,external
apache_ambari,maven,org.codehaus.mojo:rpm-maven-plugin,external
apache_ambari,maven,org.codehaus.mojo:rpm-maven-plugin,external
apache_ambari,maven,org.codehaus.mojo:rpm-maven-plugin,external
apache_ambari,maven,org.codehaus.mojo:rpm-maven-plugin,external
apache_ambari,maven,org.apache.maven.plugins:maven-war-plugin,native
apache_ambari,maven,org.codehaus.mojo:rpm-maven-plugin,external
apache_ambari,maven,org.codehaus.mojo:rpm-maven-plugin,external
apache_ambari,maven,org.codehaus.mojo:rpm-maven-plugin,external
apache_ambari,maven,org.codehaus.mojo:build-helper-maven-plugin,external
apache_ambari,maven,org.apache.maven.plugins:maven-antrun-plugin,native
apache_ambari,maven,com.coderplus.maven.plugins:copy-rename-maven-plugin,external
apache_ambari,maven,org.apache.rat:apache-rat-plugin,external
apache_ambari,maven,com.github.kongchen:swagger-maven-plugin,external
apache_ambari,maven,io.swagger:swagger-codegen-maven-plugin,external
apache_ambari,maven,au.com.alderaan:eclipselink-staticweave-maven-plugin,external
apache_ambari,maven,org.codehaus.mojo:properties-maven-plugin,external
apache_ambari,maven,org.codehaus.mojo:rpm-maven-plugin,external
apache_ambari,maven,org.vafer:jdeb,external
apache_ambari,maven,org.codehaus.mojo:findbugs-maven-plugin,external
apache_ambari,maven,org.codehaus.mojo:xml-maven-plugin,external
apache_ambari,maven,org.apache.maven.plugins:maven-surefire-plugin,native
apache_ambari,maven,org.apache.maven.plugins:maven-jar-plugin,native
apache_ambari,maven,org.codehaus.mojo:exec-maven-plugin,external
apache_ambari,maven,com.atlassian.maven.plugins:maven-clover2-plugin,external
apache_ambari,maven,org.codehaus.mojo:buildnumber-maven-plugin,external
apache_ambari,maven,org.eclipse.jetty:jetty-maven-plugin,external
apache_ambari,maven,org.apache.maven.plugins:maven-checkstyle-plugin,native
apache_ambari,maven,org.apache.rat:apache-rat-plugin,external
apache_ambari,maven,org.apache.maven.plugins:maven-surefire-plugin,native
apache_ambari,maven,org.vafer:jdeb,external
DreamVoid_MiraiMC,maven,org.apache.maven.plugins:maven-shade-plugin,native
DreamVoid_MiraiMC,maven,org.apache.maven.plugins:maven-shade-plugin,native
DreamVoid_MiraiMC,maven,org.codehaus.mojo:versions-maven-plugin,external
DreamVoid_MiraiMC,maven,org.sonatype.plugins:nexus-staging-maven-plugin,external
DreamVoid_MiraiMC,maven,org.apache.maven.plugins:maven-source-plugin,native
DreamVoid_MiraiMC,maven,org.apache.maven.plugins:maven-javadoc-plugin,native
DreamVoid_MiraiMC,maven,org.apache.maven.plugins:maven-gpg-plugin,native
DreamVoid_MiraiMC,maven,org.apache.maven.plugins:maven-shade-plugin,native
DreamVoid_MiraiMC,maven,org.apache.maven.plugins:maven-shade-plugin,native
DreamVoid_MiraiMC,maven,org.apache.maven.plugins:maven-shade-plugin,native
wso2_product-iots,maven,org.jvnet.maven.incrementalbuild:incremental-build-plugin,external
wso2_product-iots,maven,org.apache.maven.plugins:maven-compiler-plugin,native
wso2_product-iots,maven,org.apache.maven.plugins:maven-release-plugin,native
wso2_product-iots,maven,org.apache.maven.plugins:maven-deploy-plugin,native
wso2_product-iots,maven,org.apache.felix:maven-scr-plugin,external
wso2_product-iots,maven,org.apache.maven.plugins:maven-compiler-plugin,native
wso2_product-iots,maven,org.apache.felix:maven-bundle-plugin,external
wso2_product-iots,maven,org.apache.maven.plugins:maven-compiler-plugin,native
wso2_product-iots,maven,org.apache.maven.plugins:maven-dependency-plugin,native
wso2_product-iots,maven,org.apache.maven.plugins:maven-antrun-plugin,native
wso2_product-iots,maven,org.wso2.maven:carbon-p2-plugin,external
wso2_product-iots,maven,org.apache.maven.plugins:maven-jar-plugin,native
wso2_product-iots,maven,org.apache.maven.plugins:maven-jar-plugin,native
wso2_product-iots,maven,org.wso2.maven:carbon-p2-plugin,external
wso2_product-iots,maven,org.codehaus.mojo:buildnumber-maven-plugin,external
wso2_product-iots,maven,org.apache.maven.plugins:maven-dependency-plugin,native
wso2_product-iots,maven,com.google.code.maven-replacer-plugin:replacer,external
wso2_product-iots,maven,com.google.code.maven-config-processor-plugin:config-processor-maven-plugin,external
wso2_product-iots,maven,org.apache.maven.plugins:maven-antrun-plugin,native
wso2_product-iots,maven,org.apache.maven.plugins:maven-assembly-plugin,native
wso2_product-iots,maven,org.apache.maven.plugins:maven-deploy-plugin,native
