project#ci_tool#build_tool#raw_arguments#local_cache#remote_cache#parallelism#cores#invoked_by_script
google_crubit#buildkite#bazel#build --repo_env=CC=clang //rs_bindings_from_cc:rs_bindings_from_cc_impl //rs_bindings_from_cc:importer_test //rs_bindings_from_cc:cc_collect_instantiations_test //rs_bindings_from_cc:collect_instantiations_test //rs_bindings_from_cc:bazel_types_test //rs_bindings_from_cc:cmdline_test //rs_bindings_from_cc:rs_ir_test //cc_template/... //lifetime_analysis/... --config=generic_clang --config=generic_clang#False#True#200#2#False
bazelbuild_rules_swift#buildkite#bazel#build  //examples/... --incompatible_disallow_empty_glob --macos_minimum_os=10.15 --features treat_warnings_as_errors --worker_sandboxing#False#True#200#2#False
bazelbuild_rules_swift#buildkite#bazel#test  //examples/... //test/... --incompatible_disallow_empty_glob --macos_minimum_os=10.15 --features treat_warnings_as_errors --worker_sandboxing#False#True#200#2#False
bazelbuild_rules_swift#buildkite#bazel#build --action_env=PATH //examples/... -//examples/apple/... --incompatible_disallow_empty_glob --macos_minimum_os=10.15 --features treat_warnings_as_errors --worker_sandboxing#False#True#200#2#False
bazelbuild_rules_swift#buildkite#bazel#test --action_env=PATH //examples/... //test/... -//examples/apple/... --incompatible_disallow_empty_glob --macos_minimum_os=10.15 --features treat_warnings_as_errors --worker_sandboxing#False#True#200#2#False
bazelbuild_rules_swift#buildkite#bazel#build --action_env=PATH //examples/... --incompatible_disallow_empty_glob --macos_minimum_os=10.15 --features treat_warnings_as_errors --worker_sandboxing#False#True#200#2#False
bazelbuild_rules_swift#buildkite#bazel#test --action_env=PATH //examples/... //test/... --incompatible_disallow_empty_glob --macos_minimum_os=10.15 --features treat_warnings_as_errors --worker_sandboxing#False#True#200#2#False
bazelbuild_rules_swift#buildkite#bazel#build --action_env=PATH //examples/... --incompatible_disallow_empty_glob --macos_minimum_os=10.15 --features treat_warnings_as_errors --worker_sandboxing#False#True#200#2#False
bazelbuild_rules_swift#buildkite#bazel#test --action_env=PATH //examples/... //test/... --incompatible_disallow_empty_glob --macos_minimum_os=10.15 --features treat_warnings_as_errors --worker_sandboxing#False#True#200#2#False
bazelbuild_rules_swift#buildkite#bazel#build --action_env=PATH //examples/... --incompatible_disallow_empty_glob --macos_minimum_os=10.15 --features treat_warnings_as_errors --worker_sandboxing#False#True#200#2#False
bazelbuild_rules_swift#buildkite#bazel#test --action_env=PATH //examples/... //test/... --incompatible_disallow_empty_glob --macos_minimum_os=10.15 --features treat_warnings_as_errors --worker_sandboxing#False#True#200#2#False
bazelbuild_rules_swift#buildkite#bazel#build --strategy=SwiftCompile= //tools/... --incompatible_disallow_empty_glob --macos_minimum_os=10.15 --features treat_warnings_as_errors --worker_sandboxing#False#True#200#2#False
bazelbuild_rules_swift#buildkite#bazel#test  doc/... --incompatible_disallow_empty_glob --macos_minimum_os=10.15 --features treat_warnings_as_errors --worker_sandboxing#False#True#200#2#False
bazelbuild_rules_pkg#buildkite#bazel#build  ...#False#True#200#2#False
bazelbuild_rules_pkg#buildkite#bazel#build  ...#False#True#200#2#False
bazelbuild_rules_pkg#buildkite#bazel#build  ...#False#True#200#2#False
bazelbuild_rules_pkg#buildkite#bazel#build  ...#False#True#200#2#False
bazelbuild_rules_pkg#buildkite#bazel#build --experimental_enable_bzlmod ...#False#True#200#2#False
bazelbuild_rules_pkg#buildkite#bazel#build  ...#False#True#200#2#False
bazelbuild_rules_pkg#buildkite#bazel#build  ...#False#True#200#2#False
bazelbuild_rules_pkg#buildkite#bazel#build  ...#False#True#200#2#False
bazelbuild_rules_pkg#buildkite#bazel#build  ...#False#True#200#2#False
bazelbuild_rules_pkg#buildkite#bazel#build  distro:*#False#True#200#2#False
bazelbuild_rules_pkg#buildkite#bazel#build  distro:*#False#True#200#2#False
bazelbuild_rules_pkg#buildkite#bazel#build --incompatible_use_platforms_repo_for_constraints //distro:distro //distro:relnotes //doc_build:*#False#True#200#2#False
bazelbuild_rules_pkg#buildkite#bazel#test  //distro/... //pkg/... //tests/... //toolchains/... -//tests/rpm/... -//pkg/legacy/tests/rpm/...#False#True#200#2#False
bazelbuild_rules_pkg#buildkite#bazel#test  //distro/... //pkg/... //tests/... //toolchains/... -//tests/rpm/... -//pkg/legacy/tests/rpm/...#False#True#200#2#False
bazelbuild_rules_pkg#buildkite#bazel#test  //pkg/... //tests/... //toolchains/... -//tests:package_naming_aggregate_test -//tests:path_test -//tests/mappings:utf8_manifest_test -//tests/mappings/filter_directory/... -//tests/install/... -//tests/rpm/... -//pkg/legacy/tests/rpm/...#False#True#200#2#False
bazelbuild_rules_pkg#buildkite#bazel#test  //distro/... //pkg/... //tests/... //toolchains/...#False#True#200#2#False
bazelbuild_rules_pkg#buildkite#bazel#test  //distro/... //pkg/... //tests/... //toolchains/... -//tests/rpm/... -//pkg/legacy/tests/rpm/...#False#True#200#2#False
bazelbuild_rules_pkg#buildkite#bazel#build  //distro:distro //distro:relnotes //doc_build:*#False#True#200#2#False
bazelbuild_rules_pkg#buildkite#bazel#test  //distro/... //pkg/... //tests/... //toolchains/... -//tests/rpm/... -//pkg/legacy/tests/rpm/...#False#True#200#2#False
bazelbuild_rules_pkg#buildkite#bazel#test  //pkg/... //tests/... //toolchains/... -//tests:package_naming_aggregate_test -//tests:path_test -//tests/mappings:utf8_manifest_test -//tests/mappings/filter_directory/... -//tests/install/... -//tests/rpm/... -//pkg/legacy/tests/rpm/...#False#True#200#2#False
bazelbuild_rules_pkg#buildkite#bazel#build  ...#False#True#200#2#False
bazelbuild_rules_pkg#buildkite#bazel#build  ...#False#True#200#2#False
bazelbuild_rules_pkg#buildkite#bazel#build  ...#False#True#200#2#False
bazelbuild_rules_pkg#buildkite#bazel#build  ...#False#True#200#2#False
google_glog#buildkite#bazel#build --features=layering_check --copt=-Werror //...#False#True#200#2#False
google_glog#buildkite#bazel#test --features=layering_check --copt=-Werror //...#False#True#200#2#False
google_glog#buildkite#bazel#build --features=layering_check --copt=-Werror //...#False#True#200#2#False
google_glog#buildkite#bazel#test --features=layering_check --copt=-Werror //...#False#True#200#2#False
google_glog#buildkite#bazel#build --features=layering_check --copt=/WX //...#False#True#200#2#False
google_glog#buildkite#bazel#test --features=layering_check --copt=/WX //...#False#True#200#2#False
